ID,QC_LEVEL,INFO_SOURCE,CONTACT,ORGANISATION,ORGANISATION_ID,NO_REVISION,PERSON_REVISION,TIME_EVENT,TIME_CREATION,TIME_LAST_REVISION,TIME_ACCURACY,COUNTRY,STATE,PLACE,PLACE_LOCAL_LANGUAGE,DETAILED_LOCATION,LATITUDE,LONGITUDE,PLACE_ACCURACY,SURFACE_INITIAL_LOCATION,SURFACE_CROSSED,TYPE_EVENT,PRECIPITATION_AMOUNT,MAX_6_HOUR_PRECIP,MAX_12_HOUR_PRECIP,MAX_24_HOUR_PRECIP,CONVECTIVE,TOTAL_DURATION,EXCEPT_ELEC_PHENOM,NO_INJURED,NO_KILLED,EVENT_DESCRIPTION,EXT_URL,REFERENCE,IMPACTS,CREATOR_ID,REVISOR_ID,LINK_ORG,LINK_ID,DELETED
81649,QC1,"WWW,DMGEYEWTN,DMGPHOTO","Igor Laskowski (Voluntary Observer Person, Member of Skywarn Polska)",Skywarn Poland,,1,ESSL,2021-06-24 04:10:00,2021-06-24 09:49:43,2021-06-24 09:49:43,15M,PL,Opolskie,Opole,,,50.666,17.932,3KM,,LAND,PRECIP,,,,,,,0.0,,,Local floodings (flooded streets and cellars) was reported after passage of a thunderstorm. Time of the event was based on IMGW-PIB radar data.,"https://radio.opole.pl/100,444496,kilkadziesiat-interwencji-strazy-pozarnej-po-bur https://doxa.fm/aktualnosci/region/powalone-drzewa-podtopione-posesje-oraz-ulice/ http://www.ratownictwo.opole.pl/2021/06/strazacy-podsumowuja-poranny-front-burzowy-nad-opolszczyzna-odnotowano-85-zdarzen-zwiazanych-z-usuwaniem-skutkow-nawalnego-deszczu-oraz-wiatru/","""""Kilkadziesiąt interwencji straży pożarnej po burzach w regionie. W Opolu spadło ponad 20 litrów wody na m2 [ZDJĘCIA]"""", Radio Opole, 24 JUN 2021.  """"Powalone drzewa, podtopione posesje oraz ulice [AKTUALIZACJA]"""", Radio Doxa, 24 JUN 2021.  """"Strażacy podsumowują poranny front burzowy nad Opolszczyzną – odnotowano 85 zdarzeń związanych z usuwaniem skutków nawalnego deszczu oraz wiatru."""", Ratownictwo Opole, 24 JUN 2021.",T1H7,VOP_Laskowski,VOP_Laskowski,ESSL,81649.0,N
84412,QC0+,"WWW,GOV,WXSVC","Igor Laskowski (Voluntary Observer Person, Member of Skywarn Polska)",Skywarn Poland,,1,ESSL,2021-06-24 04:00:00,2021-09-10 04:59:01,2021-09-10 04:59:01,15M,PL,Dolnośląskie,Kamienica,,,50.226,16.884,1KM,,LAND,PRECIP,45.5,,,,,1.67,0.0,,,"Automatic IMGW-PIB weather station in Kamienica (250160620) recorded a rain amount of 45.5 mm in 100 minutes (02:20-04:00 UTC), 44.4 mm in 90 minutes (02:20-03:50 UTC), 42.5 mm in 80 minutes (02:30-03:50 UTC), 41.7 mm in 70 minutes (02:20-03:30 UTC), 39.8 mm in 60 minutes (02:30-03:30 UTC), 37.5 mm in 50 minutes (02:30-03:20 UTC), 33.2 mm in 40 minutes (02:30-03:10 UTC), 31 mm in 30 minutes (02:30-03:30 UTC), 25.4 mm in 20 minutes (02:30-02:50 UTC) and 18.3 mm in 10 minutes (02:30-02:40 UTC) during passage of a thunderstorm.",https://hydro.imgw.pl/?fbclid=IwAR3_jrcK1I9rXTKdauQQREWcGeCMaT5ee_W-7yVusqI4viynI1KNeaNXEuo#station/meteo/250160620 https://danepubliczne.imgw.pl/,"Hydro IMGW-PIB (Institute of Meteorology and Water Management - National Research Institute)  IMGW-PIB public data, date of access: 10 SEP 2021.",,VOP_Laskowski,VOP_Laskowski,ESSL,84412.0,N
81651,QC0+,WWW,"Igor Laskowski (Voluntary Observer Person, Member of Skywarn Polska)",Skywarn Poland,,2,ESSL,2021-06-24 03:30:00,2021-06-24 09:55:10,2021-06-24 09:56:47,3H,PL,Opolskie,Praszka,,,51.055,18.448,3KM,,LAND,PRECIP,,,,,,,0.0,,,Local floodings (flooded cellars) was reported after passage of a multicell thunderstorm (mesoscale convective system). Time of the event was based on IMGW-PIB radar data.,"https://radio.opole.pl/100,444496,kilkadziesiat-interwencji-strazy-pozarnej-po-bur https://doxa.fm/aktualnosci/region/powalone-drzewa-podtopione-posesje-oraz-ulice/","""""Kilkadziesiąt interwencji straży pożarnej po burzach w regionie. W Opolu spadło ponad 20 litrów wody na m2 [ZDJĘCIA]"""", Radio Opole, 24 JUN 2021.  """"Powalone drzewa, podtopione posesje oraz ulice [AKTUALIZACJA]"""", Radio Doxa, 24 JUN 2021.",H7,VOP_Laskowski,VOP_Laskowski,ESSL,81651.0,N
81652,QC0+,WWW,"Igor Laskowski (Voluntary Observer Person, Member of Skywarn Polska)",Skywarn Poland,,1,ESSL,2021-06-24 03:25:00,2021-06-24 09:56:37,2021-06-24 09:56:37,15M,PL,Opolskie,Regulice,,,50.511,17.334,3KM,,LAND,PRECIP,,,,,,,0.0,,,Local floodings (flooded cellars) was reported after passage of a multicell thunderstorm (mesoscale convective system). Time of the event was based on IMGW-PIB radar data.,"https://radio.opole.pl/100,444496,kilkadziesiat-interwencji-strazy-pozarnej-po-bur ","""""Kilkadziesiąt interwencji straży pożarnej po burzach w regionie. W Opolu spadło ponad 20 litrów wody na m2 [ZDJĘCIA]"""", Radio Opole, 24 JUN 2021.",H7,VOP_Laskowski,VOP_Laskowski,ESSL,81652.0,N
81648,QC0+,WWW,"Igor Laskowski (Voluntary Observer Person, Member of Skywarn Polska)",Skywarn Poland,,2,ESSL,2021-06-24 03:20:00,2021-06-24 09:47:56,2021-06-24 09:55:29,15M,PL,Opolskie,Skorochów,,,50.474,17.288,3KM,,LAND,PRECIP,,,,,,,0.0,,,Local floodings (flooded streets and cellars) was reported after passage of a multicell thunderstorm (mesoscale convective system). Time of the event was based on IMGW-PIB radar data.,"https://radio.opole.pl/100,444496,kilkadziesiat-interwencji-strazy-pozarnej-po-bur https://doxa.fm/aktualnosci/region/powalone-drzewa-podtopione-posesje-oraz-ulice/","""""Kilkadziesiąt interwencji straży pożarnej po burzach w regionie. W Opolu spadło ponad 20 litrów wody na m2 [ZDJĘCIA]"""", Radio Opole, 24 JUN 2021.  """"Powalone drzewa, podtopione posesje oraz ulice [AKTUALIZACJA]"""", Radio Doxa, 24 JUN 2021.",T1H7,VOP_Laskowski,VOP_Laskowski,ESSL,81648.0,N
185675,QC1,TV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-06-24 01:45:00,2021-06-24 09:05:40,2021-06-24 09:05:40,15M,DE,Hessen,Biblis,,,49.692,8.459,3KM,,LAND,PRECIP,,,,,,,0.0,,,,https://www.ffh.de/nachrichten/hessen/suedhessen/273446-unwetter-ueber-biblis-und-gross-rohrheim.html,"""""Unwetter über Biblis und Gross-Rohrheim"""", FFH.de, 24 JUN 2021; RAD;",H7,Thilo,Thilo,ESSL,185675.0,N
185676,QC1,TV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-06-24 01:45:00,2021-06-24 09:05:59,2021-06-24 09:05:59,15M,DE,Hessen,Groß-Rohrheim,,,49.721,8.483,3KM,,LAND,PRECIP,,,,,,,0.0,,,,https://www.ffh.de/nachrichten/hessen/suedhessen/273446-unwetter-ueber-biblis-und-gross-rohrheim.html,"""""Unwetter über Biblis und Gross-Rohrheim"""", FFH.de, 24 JUN 2021; RAD;",T1H7,Thilo,Thilo,ESSL,185676.0,N
185641,QC1,"TV,WXSVC",Thilo Kühne (ESWD management/ESSL Team),,,2,ESSL,2021-06-24 01:15:00,2021-06-24 07:58:33,2021-06-24 08:00:18,15M,DE,Rheinland-Pfalz,Bad Dürkheim,,,49.469,8.166,3KM,,LAND,PRECIP,54.8,,,,,1.0,0.0,,,,https://www.swr.de/swraktuell/rheinland-pfalz/ludwigshafen/schweres-unwetter-im-kreis-bad-duerkheim-100.html,"""""Unwetter wütet im Kreis Bad Dürkheim"""", SWR AKTUELL, 24 JUN 2021; RAD; WS report; reported v. kachelmannwetter.com, 24 JUN 2021; RAD;",T1,Thilo,Thilo,ESSL,185641.0,N
185642,QC1,TV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-06-24 01:15:00,2021-06-24 07:58:54,2021-06-24 07:58:54,15M,DE,Rheinland-Pfalz,Dackenheim,,,49.521,8.187,3KM,,LAND,PRECIP,,,,,,,0.0,,,,https://www.swr.de/swraktuell/rheinland-pfalz/ludwigshafen/schweres-unwetter-im-kreis-bad-duerkheim-100.html,"""""Unwetter wütet im Kreis Bad Dürkheim"""", SWR AKTUELL, 24 JUN 2021; RAD;",T1,Thilo,Thilo,ESSL,185642.0,N
12227,QC1,WXSVC,Tomáš Prouza (AMS),,,1,ESSL,2021-06-24 01:00:00,2021-06-24 07:17:32,2021-06-24 07:17:32,5M,CZ,Hlavní město Praha,"Praha, -Žižkov",,CHMI rain gauge,50.092,14.492,1KM,,LAND,PRECIP,61.6,,,,,2.0,0.0,,,torrential rain during thunderstorm passage,,"Hlásná a předpovědní povodňová služba (HPPS), CHMI, 24 JUN 2021",,VON_AMS,VON_AMS,ESSL,12227.0,N
48361,QC1,"WWW,NWSP",Nicolas Baluteau (Voluntary Observer Person),,,1,ESSL,2021-06-24 01:00:00,2021-06-25 06:54:01,2021-06-25 06:54:01,3H,FR,Région Alsace,Soultz-sous-Forêts,,,48.933,7.883,5KM,,LAND,PRECIP,,,,,,,0.0,,,Strong rainstorm. Gunther Tools premises are flooded.,https://www.ouest-france.fr/grand-est/bas-rhin/inondations-plus-de-150-interventions-de-pompiers-en-une-nuit-dans-le-bas-rhin-d-autres-orages-7317743,,,VOP_Baluteau,VOP_Baluteau,ESSL,48361.0,N
48362,QC1,"WWW,NWSP",Nicolas Baluteau (Voluntary Observer Person),,,1,ESSL,2021-06-24 01:00:00,2021-06-25 06:57:16,2021-06-25 06:57:16,3H,FR,Région Alsace,Strasbourg,,,48.583,7.75,5KM,,LAND,PRECIP,,,,,,,0.0,,,"Strong rainstorm. The firefighters intervened at the Saint-Anne clinic, the dialysis service having been flooded.    ",https://www.ouest-france.fr/grand-est/bas-rhin/inondations-plus-de-150-interventions-de-pompiers-en-une-nuit-dans-le-bas-rhin-d-autres-orages-7317743,,,VOP_Baluteau,VOP_Baluteau,ESSL,48362.0,N
185703,QC1,"EMAIL,WXSVC",Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-06-23 23:30:00,2021-06-24 14:03:28,2021-06-24 14:03:28,30M,DE,Rheinland-Pfalz,Guntersblum,,,49.797,8.346,3KM,,LAND,PRECIP,36.0,,,,,1.0,0.0,,,,,"WS report; reported v. DWD, 24 JUN 2021; pers.com. M.Beyer, 24 JUN 2021; RAD;",,Thilo,Thilo,ESSL,185703.0,N
12222,QC1,WXSVC,Tomáš Prouza (AMS),,,1,ESSL,2021-06-23 23:20:00,2021-06-24 06:55:41,2021-06-24 06:55:41,5M,CZ,Středočeský kraj,Voznice,,CHMI rain gauge,49.818,14.211,1KM,,LAND,PRECIP,44.2,,,,,1.0,0.0,,,torrential rain during thunderstorm passage,,"Hlásná a předpovědní povodňová služba (HPPS), CHMI, 24 JUN 2021",,VON_AMS,VON_AMS,ESSL,12222.0,N
185640,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-06-23 23:20:00,2021-06-24 07:53:43,2021-06-24 07:53:43,15M,DE,Baden-Württemberg,Offenburg,,,48.483,7.933,3KM,,LAND,PRECIP,,,,,,,0.0,,,,https://www.badische-zeitung.de/land-unter-unwetter-setzt-strassen-und-keller-unter-wasser-x1x--202861345.html,"""""Land unter - Unwetter setzt Straßen und Keller unter Wasser """", BADISCHE ZEITUNG, 24 JUN 2021; RAD;",H7,Thilo,Thilo,ESSL,185640.0,N
12219,QC1,WXSVC,Tomáš Prouza (AMS),,,2,ESSL,2021-06-23 23:00:00,2021-06-24 06:47:08,2021-06-24 06:48:50,5M,CZ,Středočeský kraj,Příbram,,CHMI rain gauge,49.694,14.022,1KM,,LAND,PRECIP,58.6,,,,,2.0,0.0,,,torrential rain during thunderstorm passage,,"Hlásná a předpovědní povodňová služba (HPPS), CHMI, 24 JUN 2021",,VON_AMS,VON_AMS,ESSL,12219.0,N
12220,QC1,WXSVC,Tomáš Prouza (AMS),,,1,ESSL,2021-06-23 23:00:00,2021-06-24 06:50:45,2021-06-24 06:50:45,5M,CZ,Jihočeský kraj,Vráž,,CHMI rain gauge,49.383,14.127,1KM,,LAND,PRECIP,56.2,,,,,2.0,0.0,,,torrential rain during thunderstorm passage,,"Hlásná a předpovědní povodňová služba (HPPS), CHMI, 24 JUN 2021",,VON_AMS,VON_AMS,ESSL,12220.0,N
12225,QC1,WXSVC,Tomáš Prouza (AMS),,,1,ESSL,2021-06-23 23:00:00,2021-06-24 07:03:41,2021-06-24 07:03:41,5M,CZ,Středočeský kraj,Kamýk nad Vltavou,,CHMI rain gauge,49.631,14.245,1KM,,LAND,PRECIP,41.4,,,,,1.0,0.0,,,torrential rain during thunderstorm passage,,"Hlásná a předpovědní povodňová služba (HPPS), CHMI, 24 JUN 2021",,VON_AMS,VON_AMS,ESSL,12225.0,N
12226,QC1,WXSVC,Tomáš Prouza (AMS),,,1,ESSL,2021-06-23 23:00:00,2021-06-24 07:10:45,2021-06-24 07:10:45,5M,CZ,Jihočeský kraj,Orlík,,CHMI rain gauge,49.503,14.167,1KM,,LAND,PRECIP,38.1,,,,,1.0,0.0,,,torrential rain during thunderstorm passage,,"Hlásná a předpovědní povodňová služba (HPPS), CHMI, 24 JUN 2021",,VON_AMS,VON_AMS,ESSL,12226.0,N
12230,QC1,"NWSP,DMGPHOTO",Tomáš Prouza (AMS),,,1,ESSL,2021-06-23 23:00:00,2021-06-24 10:11:51,2021-06-24 10:11:51,1H,CZ,Jihočeský kraj,Přešt'ovice,,,49.277,13.974,1KM,,LAND,PRECIP,,,,,,,0.0,,,torrential rain resulting into flash flood,https://ceskokrumlovsky.denik.cz/zpravy_region/prestovice-na-strakonicku-a-okolni-vesnice-zasahla-bleskova-povoden-20210624.html,"""""Přešťovice na Strakonicku a okolní vesnice zasáhla blesková povodeň"""", Českomkrumlovský.deník.cz, 24 JUN 2021",H7H8A2,VON_AMS,VON_AMS,ESSL,12230.0,N
185702,QC1,"EMAIL,WXSVC",Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-06-23 22:30:00,2021-06-24 14:03:11,2021-06-24 14:03:11,30M,DE,Bayern,Frauenriedhausen,,,48.6,10.383,3KM,,LAND,PRECIP,36.0,,,,,1.0,0.0,,,,,"WS report; reported v. DWD, 24 JUN 2021; pers.com. M.Beyer, 24 JUN 2021; RAD;",,Thilo,Thilo,ESSL,185702.0,N
12217,QC1,WXSVC,Tomáš Prouza (AMS),,,3,ESSL,2021-06-23 22:00:00,2021-06-24 06:42:55,2021-06-24 06:48:36,5M,CZ,Jihočeský kraj,Nihošovice,,CHMI rain gauge,49.186,13.862,1KM,,LAND,PRECIP,89.7,,,,,1.0,0.0,,,extreme torrential rain during thunderstorm passage,http://prostor.amsos.cz/eswd/rain/data/2021-06-23_Volyne.gif,"Hlásná a předpovědní povodňová služba (HPPS), CHMI, 24 JUN 2021",,VON_AMS,VON_AMS,ESSL,12217.0,N
12218,QC1,WXSVC,Tomáš Prouza (AMS),,,3,ESSL,2021-06-23 22:00:00,2021-06-24 06:45:21,2021-06-24 06:49:11,5M,CZ,Jihočeský kraj,Vimperk,,CHMI rain gauge,49.059,13.781,1KM,,LAND,PRECIP,61.4,,,,,2.0,0.0,,,torrential rain during thunderstorm passage,,"Hlásná a předpovědní povodňová služba (HPPS), CHMI, 24 JUN 2021",,VON_AMS,VON_AMS,ESSL,12218.0,N
12221,QC1,WXSVC,Tomáš Prouza (AMS),,,1,ESSL,2021-06-23 22:00:00,2021-06-24 06:52:23,2021-06-24 06:52:23,5M,CZ,Jihočeský kraj,Staré Kestřany,,CHMI rain gauge,49.267,14.072,1KM,,LAND,PRECIP,47.8,,,,,1.0,0.0,,,torrential rain during thunderstorm passage,,"Hlásná a předpovědní povodňová služba (HPPS), CHMI, 24 JUN 2021",,VON_AMS,VON_AMS,ESSL,12221.0,N
12223,QC1,WXSVC,Tomáš Prouza (AMS),,,1,ESSL,2021-06-23 22:00:00,2021-06-24 06:57:44,2021-06-24 06:57:44,5M,CZ,Jihočeský kraj,Strakonice,,CHMI rain gauge,49.25,13.922,1KM,,LAND,PRECIP,46.1,,,,,1.0,0.0,,,torrential rain during thunderstorm passage,,"Hlásná a předpovědní povodňová služba (HPPS), CHMI, 24 JUN 2021",,VON_AMS,VON_AMS,ESSL,12223.0,N
185628,QC1,WXSVC,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-06-23 21:30:00,2021-06-24 07:15:08,2021-06-24 07:15:08,30M,DE,Bayern,Günzburg,,,48.45,10.267,3KM,,LAND,PRECIP,37.5,,,,,1.0,0.0,,,,,"WS report; reported v. kachelmannwetter.com, 24 JUN 2021; ",,Thilo,Thilo,ESSL,185628.0,N
185629,QC1,WXSVC,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-06-23 21:30:00,2021-06-24 07:15:28,2021-06-24 07:15:28,30M,DE,Baden-Württemberg,Dietenheim,,,48.217,10.067,3KM,,LAND,PRECIP,35.7,,,,,1.0,0.0,,,,,"WS report; reported v. kachelmannwetter.com, 24 JUN 2021; ",,Thilo,Thilo,ESSL,185629.0,N
185630,QC1,WXSVC,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-06-23 21:30:00,2021-06-24 07:15:48,2021-06-24 07:15:48,30M,DE,Bayern,Langenhaslach,,,48.317,10.383,3KM,,LAND,PRECIP,51.5,,,,,1.0,0.0,,,,,"WS report; reported v. kachelmannwetter.com, 24 JUN 2021; ",,Thilo,Thilo,ESSL,185630.0,N
185699,QC1,"EMAIL,WXSVC",Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-06-23 21:30:00,2021-06-24 14:02:07,2021-06-24 14:02:07,30M,DE,Baden-Württemberg,Reschenberg,,,48.15,8.05,3KM,,LAND,PRECIP,40.0,,,,,1.0,0.0,,,,,"WS report; reported v. DWD, 24 JUN 2021; pers.com. M.Beyer, 24 JUN 2021; RAD;",,Thilo,Thilo,ESSL,185699.0,N
185700,QC1,"EMAIL,WXSVC",Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-06-23 21:30:00,2021-06-24 14:02:37,2021-06-24 14:02:37,30M,DE,Bayern,Weißingen,,,48.45,10.15,3KM,,LAND,PRECIP,41.0,,,,,1.0,0.0,,,,,"WS report; reported v. DWD, 24 JUN 2021; pers.com. M.Beyer, 24 JUN 2021; RAD;",,Thilo,Thilo,ESSL,185700.0,N
185701,QC1,"EMAIL,WXSVC",Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-06-23 21:30:00,2021-06-24 14:02:52,2021-06-24 14:02:52,30M,DE,Bayern,Günzburg,,,48.45,10.267,3KM,,LAND,PRECIP,51.0,,,,,1.0,0.0,,,,,"WS report; reported v. DWD, 24 JUN 2021; pers.com. M.Beyer, 24 JUN 2021; RAD;",,Thilo,Thilo,ESSL,185701.0,N
12224,QC1,WXSVC,Tomáš Prouza (AMS),,,1,ESSL,2021-06-23 21:20:00,2021-06-24 07:01:15,2021-06-24 07:01:15,5M,CZ,Plzeňský kraj,Chanovice,,CHMI rain gauge,49.401,13.718,1KM,,LAND,PRECIP,28.5,,,,,0.5,0.0,,,torrential rain during thunderstorm passage,,"Hlásná a předpovědní povodňová služba (HPPS), CHMI, 24 JUN 2021",,VON_AMS,VON_AMS,ESSL,12224.0,N
16740,QC1,"WWW,TV",Thomas Pfeifhofer (Voluntary Observer Person),,,1,ESSL,2021-06-23 21:15:00,2021-06-24 13:02:33,2021-06-24 13:02:33,15M,AT,Steiermark,Knittelfeld,,,47.217,14.817,3KM,,LAND,PRECIP,,,,,,,0.0,,,,https://steiermark.orf.at/stories/3109755/,"""""Die Steiermark ist Europas Hagel-Hotspot"""", ORF Steiermark, 24 JUN 2021.",H7W3A2,VOP_Pfeifhofer,VOP_Pfeifhofer,ESSL,16740.0,N
12231,QC0+,WXSVC,Martin Čeněk (AMS),,,2,ESSL,2021-06-23 21:00:00,2021-06-24 10:15:29,2021-06-25 09:16:19,5M,CZ,Plzeňský Kraj,Kladrubce,,,49.483,13.683,1KM,,LAND,PRECIP,57.4,,,,,1.0,0.0,,,Torrential rain during thunderstorm | peak precip. time was 21:00 - 22:00 UTC,,Povodňový portál Plzeňského kraje,,PUBLIC,VON_AMS,ESSL,12231.0,N
185631,QC1,WXSVC,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-06-23 20:30:00,2021-06-24 07:16:36,2021-06-24 07:16:36,30M,DE,Baden-Württemberg,Biberach an der Riß,,,48.1,9.8,3KM,,LAND,PRECIP,52.8,,,,,1.0,0.0,,,,,"WS report; reported v. kachelmannwetter.com, 24 JUN 2021; ",,Thilo,Thilo,ESSL,185631.0,N
185698,QC1,"EMAIL,WXSVC",Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-06-23 20:30:00,2021-06-24 14:01:16,2021-06-24 14:01:16,30M,DE,Bayern,Bärnau,,,49.811,12.433,3KM,,LAND,PRECIP,37.0,,,,,1.0,0.0,,,,,"WS report; reported v. DWD, 24 JUN 2021; pers.com. M.Beyer, 24 JUN 2021; RAD;",,Thilo,Thilo,ESSL,185698.0,N
4862,QC1,WXSVC,Thilo Kühne (ESWD management/ESSL Team),,,2,ESSL,2021-06-23 20:30:00,2021-06-24 07:24:18,2021-06-24 07:25:13,30M,CH,Thurgau,Salen Reutenen,,,47.651,9.016,3KM,,LAND,PRECIP,40.3,,,,,1.0,0.0,,,,,"WS report; reported v. kachelmannwetter.com, 24 JUN 2021; ",,Thilo,Thilo,ESSL,4862.0,N
185636,QC1,TV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-06-23 20:25:00,2021-06-24 07:47:32,2021-06-24 07:47:32,15M,DE,Bayern,Passau,,,48.575,13.469,3KM,,LAND,PRECIP,,,,,,,0.0,,,,https://www.n-tv.de/panorama/Verletzte-durch-tennisballgrosse-Hagelkoerner-article22640402.html,"""""Verletzte durch tennisballgroße Hagelkörner"""", NTV, 24 JUN 2021; RAD; ",T1V1,Thilo,Thilo,ESSL,185636.0,N
185637,QC1,TV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-06-23 20:25:00,2021-06-24 07:48:21,2021-06-24 07:48:21,15M,DE,Bayern,Künzing,,,48.667,13.083,3KM,,LAND,PRECIP,,,,,,,0.0,,,,https://www.n-tv.de/panorama/Verletzte-durch-tennisballgrosse-Hagelkoerner-article22640402.html,"""""Verletzte durch tennisballgroße Hagelkörner"""", NTV, 24 JUN 2021; RAD; ",H7,Thilo,Thilo,ESSL,185637.0,N
17270,QC1,"WWW,NWSP",Gabriel Strommer (ESWD management),,,2,ESSL,2021-06-23 19:45:00,2021-09-09 13:20:57,2021-09-09 13:23:08,1H,AT,Oberösterreich,Innviertel,,,48.25,13.25,50KM,,LAND,PRECIP,,,,,,,0.0,,,"floodings reported, fire departments came into action multiple/many times",https://ooe.orf.at/stories/3109785/,"Unwetter in Inn- und Mühlviertel, ORF Oberösterreich, 24 June 2021. RAD.",,Gabriel,Gabriel,ESSL,17270.0,N
185679,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-06-23 19:40:00,2021-06-24 09:15:29,2021-06-24 09:15:29,15M,DE,Bayern,Landshut,,,48.533,12.15,3KM,,LAND,PRECIP,,,,,,,0.0,,,,https://www.abendzeitung-muenchen.de/bayern/landshut/unwetter-ueber-landshut-so-viel-wasser-von-oben-wie-selten-art-737383,"""""Unwetter über Landshut: So viel Wasser von oben wie selten"""", ABENDZEITUNG MÜNCHEN, 23 JUN 2021; ",T1H7H8,Thilo,Thilo,ESSL,185679.0,N
185632,QC1,WXSVC,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-06-23 19:30:00,2021-06-24 07:18:13,2021-06-24 07:18:13,30M,DE,Bayern,München / Munich,,,48.138,11.574,3KM,,LAND,PRECIP,37.5,,,,,1.0,0.0,,,,,"WS report; reported v. kachelmannwetter.com, 24 JUN 2021; ",,Thilo,Thilo,ESSL,185632.0,N
185634,QC1,WXSVC,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-06-23 19:30:00,2021-06-24 07:21:05,2021-06-24 07:21:05,30M,DE,Baden-Württemberg,Azenweiler,,,47.8,9.417,3KM,,LAND,PRECIP,35.2,,,,,1.0,0.0,,,,,"WS report; reported v. kachelmannwetter.com, 24 JUN 2021; ",,Thilo,Thilo,ESSL,185634.0,N
185697,QC1,"EMAIL,WXSVC",Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-06-23 19:30:00,2021-06-24 14:00:48,2021-06-24 14:00:48,30M,DE,Baden-Württemberg,Altshausen,,,47.933,9.533,3KM,,LAND,PRECIP,35.0,,,,,1.0,0.0,,,,,"WS report; reported v. DWD, 24 JUN 2021; pers.com. M.Beyer, 24 JUN 2021; RAD;",,Thilo,Thilo,ESSL,185697.0,N
4861,QC1,WXSVC,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-06-23 19:30:00,2021-06-24 07:23:22,2021-06-24 07:23:22,30M,CH,Zürich,Kloten / Kloten (Zentrum),,,47.451,8.587,3KM,,LAND,PRECIP,37.2,,,,,1.0,0.0,,,,,"WS report; reported v. kachelmannwetter.com, 24 JUN 2021; ",,Thilo,Thilo,ESSL,4861.0,N
185633,QC1,WXSVC,Thilo Kühne (ESWD management/ESSL Team),,,2,ESSL,2021-06-23 19:00:00,2021-06-24 07:19:27,2021-06-24 07:20:16,1H,DE,Baden-Württemberg,Bad Saulgau,,,48.017,9.5,3KM,,LAND,PRECIP,83.1,,,,,2.0,0.0,,,,,"WS report; reported v. kachelmannwetter.com, 24 JUN 2021; ",,Thilo,Thilo,ESSL,185633.0,N
4859,QC1,WXSVC,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-06-23 18:30:00,2021-06-24 07:21:56,2021-06-24 07:21:56,30M,CH,,Wittnau,,,47.483,7.983,3KM,,LAND,PRECIP,43.7,,,,,1.0,0.0,,,,,"WS report; reported v. kachelmannwetter.com, 24 JUN 2021; ",,Thilo,Thilo,ESSL,4859.0,N
4860,QC1,WXSVC,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-06-23 18:30:00,2021-06-24 07:22:42,2021-06-24 07:22:42,30M,CH,,Niedergösgen,,,47.367,7.967,3KM,,LAND,PRECIP,37.5,,,,,1.0,0.0,,,,,"WS report; reported v. kachelmannwetter.com, 24 JUN 2021; ",,Thilo,Thilo,ESSL,4860.0,N
4998,QC1,"WWW,NWSP",Gabriel Strommer (ESWD management),,,1,ESSL,2021-06-23 18:30:00,2021-09-21 12:23:36,2021-09-21 12:23:36,1H,CH,Aargau,Aargau,,,47.42,8.13,50KM,,LAND,PRECIP,,,,,,,0.0,,,fire departments came into action many times,https://www.srf.ch/news/schweiz/anhaltende-gewitter-naechste-unwetterfront-unterwegs-bahnhof-aarau-unter-wasser,"Nächste Unwetterfront unterwegs – Bahnhof Aarau unter Wasser, SRF, 24 June 2021. RAD.",,Gabriel,Gabriel,ESSL,4998.0,N
